" of "," của ",module,Magento_GiftCardAccount
" total)."," tổng cộng).",module,Magento_GiftCardAccount
"Are you sure you want to continue without saving your changes?","Bạn có chắc bạn muốn tiếp tục mà không lưu thay đổi của bạn?",module,Magento_GiftCardAccount
"Refund Gift Cards to Store Credit","Khoản tiền hoàn lại thẻ quà tặng để lưu trữ các tín dụng",module,Magento_GiftCardAccount
"Add Gift Card","Thêm thẻ quà tặng",module,Magento_GiftCardAccount
"Remove","Loại bỏ",module,Magento_GiftCardAccount
"Gift Card (%1)","Thẻ quà tặng (%1)",module,Magento_GiftCardAccount
"This won't take long . . .","Hãy vui lòng đợi một chút . . .",module,Magento_GiftCardAccount
"Enter gift card code","Nhập mã thẻ quà tặng",module,Magento_GiftCardAccount
"Redeem Gift Card","Lấy lại thẻ quà tặng",module,Magento_GiftCardAccount
"Check status and balance","Kiểm tra tình trạng và số dư",module,Magento_GiftCardAccount
"Have a gift card? ","Có một thẻ quà tặng? ",module,Magento_GiftCardAccount
"Click here","Click vào đây",module,Magento_GiftCardAccount
" to redeem it."," để chuộc lại nó.",module,Magento_GiftCardAccount
"Enter the gift card code","Nhập mã thẻ quà tặng",module,Magento_GiftCardAccount
"Check Gift Card status and balance","Kiểm tra tình trạng thẻ quà tặng và cân bằng",module,Magento_GiftCardAccount
"Gift Card: ","Thẻ quà tặng: ",module,Magento_GiftCardAccount
"Current Balance: ","Số dư hiện tại: ",module,Magento_GiftCardAccount
"Expires: ","Hết hạn: ",module,Magento_GiftCardAccount
"Please enter a valid gift card code.","Vui lòng nhập giá trị mã thẻ quà tặng.",module,Magento_GiftCardAccount
"Add or remove gift cards","Thêm hoặc xoá thẻ quà tặng",module,Magento_GiftCardAccount
"Gift Card amount applied to order:","Số lượng thẻ quà tặng được áp dụng cho đơn đặt hàng:",module,Magento_GiftCardAccount
"You've been sent a gift from %store_name","Bạn đã gửi một món quà từ %store_name",module,Magento_GiftCardAccount
"%name,","%name,",module,Magento_GiftCardAccount
"You've been sent a gift card for use at %store_name and it is now ready to be used for purchases.","Bạn đã gửi một thẻ quà tặng cho sử dụng tại %store_name và nó đã sẵn sàng để được sử dụng để mua hàng.",module,Magento_GiftCardAccount
"Gift Card Code: %code","Mã thẻ Quà tặng: %code",module,Magento_GiftCardAccount
"The card has a balance of %balance and can be used at ","Thẻ này có một sự cân bằng của %balance và có thể được sử dụng tại ",module,Magento_GiftCardAccount
"%store_name","%store_name",module,Magento_GiftCardAccount
"Apply Gift Card","Áp dụng thẻ quà tặng",module,Magento_GiftCardAccount
"Gift Card:","Thẻ quà tặng:",module,Magento_GiftCardAccount
"Apply","Áp dụng",module,Magento_GiftCardAccount
"See Balance","Xem số dư",module,Magento_GiftCardAccount
"Gift Card amount applied to order: ","Số lượng thẻ quà tặng được áp dụng cho đơn đặt hàng: ",module,Magento_GiftCardAccount
"Email Sent from Gift Card Account Management","Email được gửi từ quản lý tài khoản thẻ quà tặng",module,Magento_GiftCardAccount
"Gift Card Email Sender","Email người gửi thẻ quà tặng",module,Magento_GiftCardAccount
"Gift Card Template","Mẫu thẻ quà tặng",module,Magento_GiftCardAccount
"Gift Card Account General Settings","Cấu hình chung cho tài khoản thẻ quà tặng",module,Magento_GiftCardAccount
"Code Length","Độ dài mã",module,Magento_GiftCardAccount
"Excluding prefix, suffix and separators.","Không bao gồm tiền tố, hậu tố và tách.",module,Magento_GiftCardAccount
"Code Format","Mã định dạng",module,Magento_GiftCardAccount
"Code Prefix","Mã tiền tố",module,Magento_GiftCardAccount
"Code Suffix","Mã hậu tố",module,Magento_GiftCardAccount
"Dash Every X Characters","Dấu gạch ngang mỗi ký tự X",module,Magento_GiftCardAccount
"if empty no separation","nếu bỏ trống, không có sự tách biệt",module,Magento_GiftCardAccount
"New Pool Size","Kích thước mới",module,Magento_GiftCardAccount
"Low Code Pool Threshold","Ngưỡng mã Pool thấp",module,Magento_GiftCardAccount
"IMPORTANT: Be sure to save your configuration before running generation process.","Quan trọng: Hãy chắc chắn để lưu cấu hình của bạn trước khi chạy quá trình kích hoạt.",module,Magento_GiftCardAccount
"CSV","CSV",module,Magento_GiftCardAccount
"Excel XML","Excel XML",module,Magento_GiftCardAccount
"Are you sure you want to delete these gift card accounts?","Bạn có chắc bạn muốn xóa các tài khoản thẻ quà tặng?",module,Magento_GiftCardAccount
"Code","Mã",module,Magento_GiftCardAccount
"End","Kết thúc",module,Magento_GiftCardAccount
"Invalid Form Key. Please refresh the page.","Form Key không hợp lệ. Xin vui lòng làm mới trang.",module,Magento_GiftCardAccount
"Invalid Request","Invalid Request",module,Magento_GiftCardAccount
"Incorrect CAPTCHA","CAPTCHA Không chính xác",module,Magento_GiftCardAccount
"Too many attempts, please try again later.","Too many attempts, please try again later.",module,Magento_GiftCardAccount
"Amount can be returned to Store Credit.","Amount can be returned to Store Credit.",module,Magento_GiftCardAccount
"Code Pool used: <b>%1%</b> (free <b>%2</b> of <b>%3</b> total). Generate new code pool <a href=""#"" data-post=""%4"">here</a>.","Code Pool used: <b>%1%</b> (free <b>%2</b> of <b>%3</b> total). Generate new code pool <a href=""#"" data-post=""%4"">here</a>.",module,Magento_GiftCardAccount
"The ""%1"" Cart doesn't contain products.","The ""%1"" Cart doesn't contain products.",module,Magento_GiftCardAccount
"The gift card couldn't be deleted from the quote.","The gift card couldn't be deleted from the quote.",module,Magento_GiftCardAccount
"Requiring a composite gift card account.","Requiring a composite gift card account.",module,Magento_GiftCardAccount
"The gift card code couldn't be added. Verify your information and try again.","The gift card code couldn't be added. Verify your information and try again.",module,Magento_GiftCardAccount
"The gift card code is either incorrect or expired. Verify and try again.","The gift card code is either incorrect or expired. Verify and try again.",module,Magento_GiftCardAccount
"Gift Card %1 was removed.","Gift Card %1 was removed.",module,Magento_GiftCardAccount
"Gift card not found","Gift card not found",module,Magento_GiftCardAccount
"Gift card account is not redeemable.","Gift card account is not redeemable.",module,Magento_GiftCardAccount
"Cannot find the customer to update balance","Cannot find the customer to update balance",module,Magento_GiftCardAccount
"""model"" value should be specified","""model"" value should be specified",module,Magento_GiftCardGraphQl
"Gift Messages are not applicable for empty cart","Quà tặng tin nhắn là không áp dụng cho giỏ hàng rỗng",module,Magento_GiftMessage
"Gift Messages are not applicable for virtual products","Tin nhắn quà tặng không áp dụng cho các sản phẩm ảo",module,Magento_GiftMessage
"Gift Message is not available","Quà tặng tin nhắn là không có sẵn",module,Magento_GiftMessage
"Could not add gift message to shopping cart","Không thể thêm tin nhắn quà tặng vào giỏ hàng",module,Magento_GiftMessage
"There is no item with provided id in the cart","Không có sản phẩm nào với id trong giỏ hàng được cung cấp",module,Magento_GiftMessage
"There is no product with provided  itemId: %1 in the cart","Không có sản phẩm nào với id được cung cấp: %1 trong giỏ hàng",module,Magento_GiftMessage
"There is no item with provided id in the order","Không có sản phẩm nào với id được cung cấp trong đơn hàng",module,Magento_GiftMessage
"There is no item with provided id in the order or gift message isn't allowed","Không sản phẩm trùng với id được cung cấp hoặc quà tặng tin nhắn không được phép",module,Magento_GiftMessage
"Could not add gift message to order: ""%1""","Không thể thêm tin nhắn quà tặng vào đơn đặt hàng: ""%1""",module,Magento_GiftMessage
"There is no order with provided id or gift message isn't allowed","Không có sản phẩm phù hợp với id đã cung cấp hoặc quà tặng tin nhắn không được phép",module,Magento_GiftMessage
"There is no order with provided id","Không có đơn hàng nào với id được cung cấp",module,Magento_GiftMessage
"Gift Messages are not applicable for empty order","Quà tặng tin nhắn không áp dụng cho đơn đặt hàng không có sản phẩm",module,Magento_GiftMessage
"Could not add gift message to order's item: ""%1""","Không thể thêm tin nhắn quà tặng cho sản phẩm của đơn hàng: ""%1""",module,Magento_GiftMessage
"Unknown entity type","Kiểu thực thể không rõ",module,Magento_GiftMessage
"Test label","Nhãn Kiểm tra",module,Magento_GiftMessage
"Use Config Settings","Sử dụng cấu hình cài đặt",module,Magento_GiftMessage
"From","Từ",module,Magento_GiftMessage
"To","Đến",module,Magento_GiftMessage
"Message","Tin nhắn",module,Magento_GiftMessage
"Cancel","Hủy bỏ",module,Magento_GiftMessage
"OK","OK",module,Magento_GiftMessage
"Gift Options","Tùy chọn Quà tặng",module,Magento_GiftMessage
"Gift Message","Tin nhắn quà tặng",module,Magento_GiftMessage
"Do you have any gift items in your order?","Bạn có sản phẩm nào như Quà tặng nào trong đặt hàng của bạn không?",module,Magento_GiftMessage
"Add Gift Options","Add Gift Options",module,Magento_GiftMessage
"Gift Options for the Entire Order","Tùy chọn Quà tặng cho toàn bộ đơn hàng",module,Magento_GiftMessage
"Leave this box blank if you don't want to leave a gift message for the entire order.","Hãy để trống phần này nếu bạn không muốn để lại một tin nhắn quà cho toàn bộ các đơn hàng.",module,Magento_GiftMessage
"Gift Options for Individual Items","Tùy chọn Quà tặng cho từng sản phẩm",module,Magento_GiftMessage
"<span>Item %1</span> of %2","<span>sản phẩm %1</span> của %2",module,Magento_GiftMessage
"Leave a box blank if you don't want to add a gift message for that item.","Để trống phần này nếu bạn không muốn thêm tin nhắn quà tặng cho sản phẩm này.",module,Magento_GiftMessage
"Add Gift Options for the Entire Order","Thêm tùy chọn quà tặng cho toàn bộ đơn hàng",module,Magento_GiftMessage
"You can leave this box blank if you don't want to add a gift message for this address.","Có thể để trống phần này nếu không muốn thêm tin nhắn quà tặng cho địa chỉ này.",module,Magento_GiftMessage
"Add Gift Options for Individual Items","Add Gift Options for Individual Items",module,Magento_GiftMessage
"You can leave this box blank if you don't want to add a gift message for the item.","Có thể để trống phần này nếu không muốn thêm tin nhắn quà tặng cho sản phẩm này.",module,Magento_GiftMessage
"Gift Message (optional)","Quà tặng tin nhắn (tùy chọn)",module,Magento_GiftMessage
"To:","Đến:",module,Magento_GiftMessage
"From:","Từ:",module,Magento_GiftMessage
"Message:","Tin nhắn:",module,Magento_GiftMessage
"Update","Cập nhật",module,Magento_GiftMessage
"Gift options","Tùy chọn Quà tặng",module,Magento_GiftMessage
"Edit","Chỉnh sửa",module,Magento_GiftMessage
"Delete","Xóa bỏ",module,Magento_GiftMessage
"Allow Gift Messages on Order Level","Cho phép tin nhắn Quà tặng trên cấp độ đơn hàng",module,Magento_GiftMessage
"Allow Gift Messages for Order Items","Cho phép tin nhắn quà tặng cho sản phẩm trong đơn hàng",module,Magento_GiftMessage
"Gift Messages is not applicable for empty cart","Quà tặng tin nhắn không áp dụng cho giỏ hàng rỗng",module,Magento_GiftMessage
"Gift Messages is not applicable for virtual products","Tin nhắn quà tặng không áp dụng cho các sản phẩm ảo",module,Magento_GiftMessage
"Gift Messages is not applicable for empty order","Quà tặng tin nhắn không áp dụng cho đơn đặt hàng không có sản phẩm",module,Magento_GiftMessage
"Add gift options","Thêm tùy chọn quà",module,Magento_GiftMessage
"Add gift options for Individual Items","Thêm tùy chọn Quà tặng cho từng sản phẩm",module,Magento_GiftMessage
"Gift messages can't be used for an empty cart. Add an item and try again.","Gift messages can't be used for an empty cart. Add an item and try again.",module,Magento_GiftMessage
"Gift messages can't be used for virtual products.","Gift messages can't be used for virtual products.",module,Magento_GiftMessage
"The gift message isn't available.","The gift message isn't available.",module,Magento_GiftMessage
"The gift message couldn't be added to Cart.","The gift message couldn't be added to Cart.",module,Magento_GiftMessage
"No item with the provided ID was found in the Cart. Verify the ID and try again.","No item with the provided ID was found in the Cart. Verify the ID and try again.",module,Magento_GiftMessage
"No product with the ""%1"" itemId exists in the Cart. Verify your information and try again.","No product with the ""%1"" itemId exists in the Cart. Verify your information and try again.",module,Magento_GiftMessage
